ID,Poverty_Code,CRM_Segment,Company_Type,Direction_Meeting,Low_Seniority,High_Seniority,Employees,Income_Level,New_Client,Number_Meetings,First_Meeting,Last_Meeting,Travel_First_Meeting,Travel_Last_Meeting,Size_Indicator
PRIVATE-2143,A,7,PRIVATE,1,9,12,1394,P,EXISTING,2,05/13/10,09/14/10,406,282,L
PRIVATE-2144,C,8,PRIVATE,1,6,8,2050,O,NEW,1,09/23/10,09/23/10,206,206,L
PRIVATE-2145,B,6,PRIVATE,0,7,8,1129,O,NEW,0,NA,NA,NA,NA,L
PRIVATE-2147,C,5,PRIVATE,1,2,5,895,C,NEW,2,06/11/10,09/24/10,314,209,L
PRIVATE-2148,E,6,PRIVATE,1,6,8,650,O,NEW,2,04/28/10,08/25/10,318,199,M-L
PRIVATE-2149,B,6,PRIVATE,0,6,8,1600,Q,NEW,0,NA,NA,NA,NA,L
PRIVATE-2150,B,11,PRIVATE,1,6,8,1097,O,NEW,1,08/31/10,08/31/10,278,278,L
PRIVATE-2151,B,7,PRIVATE,1,6,7,530,L,EXISTING,2,05/24/10,09/16/10,315,200,S-M
PRIVATE-2152,C,11,PRIVATE,1,6,12,167,Z,EXISTING,1,03/10/10,03/10/10,402,402,S
PRIVATE-2153,B,6,PRIVATE,1,1,12,320,Z,NEW,1,09/20/10,09/20/10,262,262,S
PRIVATE-2154,B,11,PRIVATE,1,2,8,375,K,NEW,2,04/08/10,09/08/10,372,219,S-M
PRIVATE-2155,A,6,PRIVATE,0,7,8,824,N,NEW,0,NA,NA,NA,NA,L
PRIVATE-2156,C,11,PRIVATE,1,6,8,767,D,NEW,1,09/16/10,09/16/10,177,177,M-L
PRIVATE-2157,A,6,PRIVATE,1,6,8,871,P,NEW,2,09/16/10,12/06/10,272,191,L
PRIVATE-2158,B,5,PRIVATE,0,1,5,272,Q,NEW,0,NA,NA,NA,NA,S
PRIVATE-2159,C,8,PRIVATE,1,7,9,977,H,EXISTING,1,11/04/10,11/04/10,130,130,L
PRIVATE-2160,B,11,PRIVATE,1,6,8,1019,N,EXISTING,1,09/15/10,09/15/10,181,181,L
PRIVATE-2161,A,6,PRIVATE,1,6,8,957,P,EXISTING,1,10/13/10,10/13/10,247,247,L
PRIVATE-2162,B,11,PRIVATE,1,6,8,370,L,EXISTING,2,03/04/10,09/14/10,424,230,S-M
PRIVATE-2164,C,11,PRIVATE,1,1,5,450,H,NEW,2,05/26/10,09/07/10,384,280,S-M
PRIVATE-2165,B,6,PRIVATE,1,7,9,699,N,EXISTING,1,09/22/10,09/22/10,273,273,M-L
PRIVATE-2166,C,5,PRIVATE,1,1,8,800,F,EXISTING,1,09/29/10,09/29/10,255,255,M-L
PRIVATE-2168,B,9,PRIVATE,1,9,12,2235,Q,EXISTING,1,05/19/10,05/19/10,398,398,L
PRIVATE-2169,B,6,PRIVATE,1,6,8,827,P,EXISTING,1,08/25/10,08/25/10,300,300,L
PRIVATE-2170,B,11,PRIVATE,1,6,12,350,L,EXISTING,1,05/05/10,05/05/10,412,412,S-M
PRIVATE-2171,C,11,PRIVATE,1,6,8,220,F,NEW,1,09/20/10,09/20/10,193,193,S
PRIVATE-2173,B,9,PRIVATE,1,9,12,525,Z,NEW,1,10/15/10,10/15/10,242,242,S-M
PRIVATE-2174,B,6,PRIVATE,1,6,8,1141,P,NEW,1,10/16/10,10/16/10,184,184,L
PRIVATE-2175,A,3,PRIVATE,0,6,8,650,Q,EXISTING,0,NA,NA,NA,NA,M-L
PRIVATE-2176,B,11,PRIVATE,0,7,8,441,B,NEW,0,NA,NA,NA,NA,S-M
PRIVATE-2177,C,11,PRIVATE,1,6,8,735,I,NEW,1,11/16/10,11/16/10,216,216,M-L
PRIVATE-2178,C,11,PRIVATE,1,6,8,386,F,NEW,1,09/21/10,09/21/10,258,258,S-M
PRIVATE-2179,A,5,PRIVATE,0,2,5,530,Q,NEW,0,NA,NA,NA,NA,S-M
PRIVATE-2180,B,11,PRIVATE,1,2,8,520,I,NEW,1,09/14/10,09/14/10,259,259,S-M
PRIVATE-2181,B,11,PRIVATE,1,6,8,723,P,EXISTING,1,09/27/10,09/27/10,228,228,M-L
PRIVATE-2182,A,10,PRIVATE,1,7,8,1000,Q,EXISTING,2,05/04/10,08/31/10,389,270,L
PRIVATE-2183,B,11,PRIVATE,1,6,8,800,J,NEW,1,09/21/10,09/21/10,234,234,M-L
PRIVATE-2185,A,11,PRIVATE,1,6,7,379,O,EXISTING,1,09/21/10,09/21/10,260,260,S-M
PRIVATE-2186,B,6,PRIVATE,1,6,8,923,L,EXISTING,1,09/28/10,09/28/10,181,181,L
PRIVATE-2187,A,6,PRIVATE,1,6,8,1306,Q,EXISTING,2,09/14/10,09/30/10,161,145,L
PRIVATE-2188,A,11,PRIVATE,1,7,8,335,O,EXISTING,1,10/13/10,10/13/10,244,244,S
PRIVATE-2190,B,6,PRIVATE,1,6,8,850,P,EXISTING,1,09/22/10,09/22/10,208,208,L
PRIVATE-2191,D,6,PRIVATE,1,6,8,812,M,EXISTING,1,09/09/10,09/09/10,187,187,L
PRIVATE-2192,C,11,PRIVATE,1,7,8,266,C,EXISTING,1,09/07/10,09/07/10,266,266,S
PRIVATE-2193,B,9,PRIVATE,1,9,12,558,H,NEW,1,09/07/10,09/07/10,272,272,S-M
PRIVATE-2194,C,11,PRIVATE,0,7,8,800,I,NEW,0,NA,NA,NA,NA,M-L
PRIVATE-2195,B,6,PRIVATE,1,1,8,490,N,EXISTING,1,09/28/10,09/28/10,187,187,S-M
PRIVATE-2196,B,11,PRIVATE,1,7,8,633,M,NEW,1,09/28/10,09/28/10,248,248,M-L
PRIVATE-2197,C,11,PRIVATE,1,6,8,550,H,NEW,1,09/28/10,09/28/10,245,245,S-M
PRIVATE-2199,B,6,PRIVATE,1,7,8,977,P,EXISTING,1,09/23/10,09/23/10,255,255,L
PRIVATE-2200,B,11,PRIVATE,1,6,8,592,M,EXISTING,1,08/31/10,08/31/10,266,266,M-L
PRIVATE-2201,B,6,PRIVATE,1,1,8,460,K,NEW,1,09/14/10,09/14/10,212,212,S-M
PRIVATE-2203,D,2,PRIVATE,1,7,8,489,B,NEW,1,09/21/10,09/21/10,266,266,S-M
PRIVATE-2204,B,6,PRIVATE,1,6,8,492,O,NEW,2,09/09/10,09/28/10,222,203,S-M
PRIVATE-2205,C,11,PRIVATE,1,6,8,692,B,NEW,2,10/06/10,02/01/11,251,133,M-L
PRIVATE-2206,C,5,PRIVATE,1,1,6,575,Q,NEW,2,05/06/10,10/07/10,419,265,S-M
PRIVATE-2207,A,11,PRIVATE,1,5,8,700,P,NEW,1,09/14/10,09/14/10,197,197,M-L
PRIVATE-2208,B,5,PRIVATE,1,1,4,633,L,NEW,1,08/24/10,08/24/10,247,247,M-L
PRIVATE-2209,B,11,PRIVATE,1,5,8,330,J,NEW,1,09/09/10,09/09/10,181,181,S
PRIVATE-2210,B,11,PRIVATE,1,6,8,682,J,NEW,1,09/07/10,09/07/10,181,181,M-L
PRIVATE-2211,A,6,PRIVATE,1,7,8,469,Q,EXISTING,1,09/01/10,09/01/10,220,220,S-M
PRIVATE-2212,B,6,PRIVATE,0,6,8,1153,Q,NEW,0,NA,NA,NA,NA,L
PRIVATE-2213,B,11,PRIVATE,1,6,8,145,J,NEW,1,09/15/10,09/15/10,265,265,S
PRIVATE-2214,A,7,PRIVATE,1,9,12,2127,P,EXISTING,1,10/14/10,10/14/10,156,156,L
PRIVATE-2215,A,6,PRIVATE,1,7,8,879,P,NEW,2,09/16/10,10/06/10,254,234,L
PRIVATE-2216,B,6,PRIVATE,1,6,8,1200,Q,EXISTING,1,09/16/10,09/16/10,198,198,L
PRIVATE-2218,A,11,PRIVATE,1,5,8,1000,M,NEW,1,09/09/10,09/09/10,277,277,L
PRIVATE-2219,B,6,PRIVATE,0,6,8,360,N,EXISTING,0,NA,NA,NA,NA,S-M
PRIVATE-2221,A,7,PRIVATE,1,6,8,1300,P,NEW,2,06/02/10,09/28/10,390,272,L
PRIVATE-2222,B,11,PRIVATE,1,1,12,292,J,EXISTING,1,05/12/09,05/12/09,749,749,S
PRIVATE-2223,A,6,PRIVATE,1,6,8,530,Q,EXISTING,1,10/06/10,10/06/10,237,237,S-M
PRIVATE-2224,C,11,PRIVATE,1,6,8,754,G,EXISTING,1,09/28/10,09/28/10,236,236,M-L
PRIVATE-2225,C,11,PRIVATE,1,6,8,613,J,EXISTING,1,09/23/10,09/23/10,257,257,M-L
PRIVATE-2226,B,6,PRIVATE,0,6,8,1554,O,NEW,0,NA,NA,NA,NA,L
PRIVATE-2227,B,11,PRIVATE,1,1,8,806,O,NEW,1,09/09/10,09/09/10,263,263,M-L
PRIVATE-2228,B,6,PRIVATE,1,6,8,1300,Q,NEW,2,06/07/10,09/29/10,300,186,L
PRIVATE-2230,B,7,PRIVATE,1,6,8,753,I,EXISTING,2,04/28/10,09/10/10,293,158,M-L
PRIVATE-2231,A,6,PRIVATE,1,6,8,810,Q,NEW,1,10/01/10,10/01/10,256,256,M-L
PRIVATE-2232,B,6,PRIVATE,1,6,8,325,N,EXISTING,2,09/21/10,01/22/11,257,134,S
PRIVATE-2237,B,6,PRIVATE,1,7,8,1017,P,EXISTING,1,09/23/10,09/23/10,261,261,L
PRIVATE-2238,C,11,PRIVATE,1,1,8,130,H,NEW,1,09/14/10,09/14/10,266,266,S
PRIVATE-2240,B,6,PRIVATE,1,6,8,553,P,EXISTING,1,09/15/10,09/15/10,277,277,S-M
PRIVATE-2241,B,6,PRIVATE,1,6,8,1150,O,NEW,1,05/05/10,05/05/10,402,402,L
PRIVATE-2243,A,11,PRIVATE,1,5,8,122,M,NEW,1,08/31/10,08/31/10,266,266,S
PRIVATE-2244,B,11,PRIVATE,1,5,8,220,M,NEW,2,05/18/10,09/02/10,372,265,S
PRIVATE-2245,B,5,PRIVATE,1,1,5,432,M,NEW,1,09/23/10,09/23/10,265,265,S-M
PRIVATE-2246,B,11,PRIVATE,1,3,8,550,M,NEW,2,04/21/10,09/14/10,414,268,S-M
PRIVATE-2247,0,8,PRIVATE,0,0,NA,0,0,EXISTING,0,NA,NA,NA,NA,0
PRIVATE-2248,C,5,PRIVATE,1,1,5,615,L,NEW,1,10/13/10,10/13/10,233,233,M-L
PRIVATE-2249,E,5,PRIVATE,1,1,6,484,J,NEW,1,08/24/10,08/24/10,258,258,S-M
PRIVATE-2250,C,9,PRIVATE,0,9,12,184,C,EXISTING,0,NA,NA,NA,NA,S
PRIVATE-2251,B,7,PRIVATE,1,6,8,652,M,NEW,2,09/22/10,09/24/10,252,250,M-L
PRIVATE-2252,B,5,PRIVATE,1,1,6,300,L,EXISTING,1,09/14/10,09/14/10,193,193,S
PRIVATE-2253,A,6,PRIVATE,1,6,8,625,P,NEW,1,09/14/10,09/14/10,213,213,M-L
PRIVATE-2254,B,9,PRIVATE,1,9,12,256,L,NEW,2,09/21/10,10/20/10,253,224,S
PRIVATE-2255,C,11,PRIVATE,1,6,8,275,D,EXISTING,1,09/14/10,09/14/10,207,207,S
PRIVATE-2257,B,5,PRIVATE,1,1,5,562,N,NEW,2,06/01/10,09/28/10,312,193,S-M
PRIVATE-2258,C,6,PRIVATE,1,6,8,1100,P,EXISTING,2,03/23/10,10/06/10,397,200,L
PRIVATE-2259,C,11,PRIVATE,1,6,8,485,Z,EXISTING,2,09/30/10,10/07/10,251,244,S-M
PRIVATE-2260,B,7,PRIVATE,1,6,8,601,E,EXISTING,1,10/12/10,10/12/10,247,247,M-L
PRIVATE-2261,B,6,PRIVATE,1,6,8,830,K,NEW,1,09/30/10,09/30/10,273,273,L
PRIVATE-2262,B,6,PRIVATE,1,5,12,360,O,EXISTING,1,09/22/10,09/22/10,216,216,S-M
PRIVATE-2263,A,7,PRIVATE,1,6,7,575,P,NEW,1,09/21/10,09/21/10,195,195,S-M
PRIVATE-2266,A,11,PRIVATE,1,1,8,445,N,NEW,1,09/23/10,09/23/10,207,207,S-M
PRIVATE-2267,B,6,PRIVATE,1,6,8,819,E,EXISTING,1,11/11/10,11/11/10,202,202,L
PRIVATE-2270,C,5,PRIVATE,1,2,6,456,K,EXISTING,1,09/09/10,09/09/10,280,280,S-M
PRIVATE-2271,C,8,PRIVATE,1,6,8,405,J,NEW,1,09/22/10,09/22/10,273,273,S-M
PRIVATE-2272,A,11,PRIVATE,1,6,8,700,P1,EXISTING,2,09/15/10,09/22/10,273,266,M-L
PRIVATE-2273,C,5,PRIVATE,1,1,5,615,L,NEW,1,10/13/10,10/13/10,240,240,M-L
PRIVATE-2274,B,5,PRIVATE,1,1,5,690,O,EXISTING,2,05/10/10,09/23/10,385,249,M-L
PRIVATE-2275,A,6,PRIVATE,0,6,8,970,O,NEW,0,NA,NA,NA,NA,L
PRIVATE-2276,B,11,PRIVATE,1,7,12,150,I,EXISTING,1,08/26/10,08/26/10,269,269,S
PRIVATE-2278,B,11,PRIVATE,1,6,8,778,L,NEW,1,09/21/10,09/21/10,273,273,M-L
PRIVATE-2279,C,6,PRIVATE,1,7,8,610,M,EXISTING,1,11/09/10,11/09/10,203,203,M-L
PRIVATE-2281,C,9,PRIVATE,1,9,12,3100,J,NEW,1,10/07/10,10/07/10,192,192,L
PRIVATE-2283,B,6,PRIVATE,1,7,8,970,N,EXISTING,1,08/25/10,08/25/10,206,206,L
PRIVATE-2284,B,11,PRIVATE,1,6,8,155,I,EXISTING,1,10/14/10,10/14/10,222,222,S
PRIVATE-2286,B,6,PRIVATE,1,6,8,1021,Q,EXISTING,2,04/27/10,09/28/10,353,199,L
PRIVATE-2289,B,6,PRIVATE,1,6,8,950,M,EXISTING,1,09/07/10,09/07/10,220,220,L
PRIVATE-2290,B,11,PRIVATE,1,6,12,350,L,EXISTING,1,04/12/10,04/12/10,419,419,S-M
PRIVATE-2291,C,11,PRIVATE,1,6,8,875,L,EXISTING,2,04/26/10,09/09/10,337,201,L
PRIVATE-2292,B,6,PRIVATE,1,6,8,923,Q,EXISTING,1,05/24/10,05/24/10,316,316,L
PRIVATE-2294,C,11,PRIVATE,1,1,8,1040,K,NEW,2,05/25/10,10/05/10,307,174,L
PRIVATE-2295,B,5,PRIVATE,1,1,5,579,Q,NEW,1,09/15/10,09/15/10,199,199,M-L
PRIVATE-2296,B,6,PRIVATE,1,7,8,737,O,NEW,1,10/14/10,10/14/10,256,256,M-L
PRIVATE-2299,C,11,PRIVATE,1,2,8,650,C,EXISTING,2,03/23/10,08/17/10,406,259,M-L
PRIVATE-2300,C,9,PRIVATE,1,9,12,2765,C,NEW,1,08/31/10,08/31/10,282,282,L
PRIVATE-2301,C,6,PRIVATE,1,6,8,780,I,EXISTING,2,09/08/10,09/22/10,194,180,M-L
PRIVATE-2302,B,11,PRIVATE,0,2,12,140,J,NEW,0,NA,NA,NA,NA,S
PRIVATE-2303,C,11,PRIVATE,1,1,8,310,G,NEW,1,08/31/10,08/31/10,293,293,S
PRIVATE-2304,C,11,PRIVATE,1,1,12,775,D,NEW,2,02/25/10,09/23/10,440,230,M-L
PRIVATE-2305,B,5,PRIVATE,1,2,5,758,N,NEW,1,08/31/10,08/31/10,282,282,M-L
PRIVATE-2307,0,8,PRIVATE,1,0,NA,0,0,EXISTING,2,04/27/10,09/28/10,342,188,0
PRIVATE-2308,B,11,PRIVATE,0,7,12,142,D,EXISTING,0,NA,NA,NA,NA,S
PRIVATE-2309,B,6,PRIVATE,1,1,8,378,J,EXISTING,2,05/07/10,09/14/10,416,286,S-M
PRIVATE-2310,B,11,PRIVATE,1,6,8,1044,L,EXISTING,1,09/24/10,09/24/10,256,256,L
PRIVATE-2311,C,9,PRIVATE,0,9,12,184,C,NEW,0,NA,NA,NA,NA,S
PRIVATE-2312,C,2,PRIVATE,1,2,8,1528,K,NEW,1,12/07/10,12/07/10,176,176,L
PRIVATE-2313,B,11,PRIVATE,1,6,8,550,M,NEW,1,10/13/10,10/13/10,236,236,S-M
PRIVATE-2316,B,11,PRIVATE,1,7,8,609,I,NEW,1,09/22/10,09/22/10,248,248,M-L
PRIVATE-2317,B,11,PRIVATE,1,6,8,686,J,NEW,1,09/20/10,09/20/10,254,254,M-L
PRIVATE-2318,C,11,PRIVATE,1,7,12,283,F,NEW,1,09/08/10,09/08/10,222,222,S
PRIVATE-2319,B,11,PRIVATE,1,7,8,1700,N,NEW,1,02/24/10,02/24/10,455,455,L
PRIVATE-2320,A,11,PRIVATE,1,6,8,760,N,EXISTING,1,09/02/10,09/02/10,168,168,M-L
PRIVATE-2321,B,11,PRIVATE,1,1,12,510,K,EXISTING,1,08/25/10,08/25/10,298,298,S-M
PRIVATE-2323,B,8,PRIVATE,1,7,9,446,J,EXISTING,2,04/21/10,12/15/10,411,173,S-M
PRIVATE-2324,B,11,PRIVATE,1,6,12,149,I,EXISTING,1,09/08/10,09/08/10,201,201,S
PRIVATE-2325,B,5,PRIVATE,1,1,5,820,M,NEW,2,03/11/10,09/28/10,369,168,L
PRIVATE-2326,B,6,PRIVATE,1,6,8,660,O,EXISTING,1,10/14/10,10/14/10,253,253,M-L
PRIVATE-2327,C,6,PRIVATE,1,6,8,1020,Q,EXISTING,1,09/07/10,09/07/10,273,273,L
PRIVATE-2328,C,8,PRIVATE,0,6,8,1152,K,NEW,0,NA,NA,NA,NA,L
PRIVATE-2329,B,6,PRIVATE,1,7,9,816,L,NEW,1,09/28/10,09/28/10,189,189,L
PRIVATE-2330,A,11,PRIVATE,0,2,12,530,M,NEW,0,NA,NA,NA,NA,S-M
PRIVATE-2331,A,6,PRIVATE,0,6,8,613,P,EXISTING,0,NA,NA,NA,NA,M-L
PRIVATE-2332,A,6,PRIVATE,1,7,8,638,O,EXISTING,1,09/28/10,09/28/10,165,165,M-L
PRIVATE-2333,A,6,PRIVATE,0,6,8,1000,Q,EXISTING,0,NA,NA,NA,NA,L
PRIVATE-2335,B,11,PRIVATE,1,7,8,750,K,NEW,1,09/07/10,09/07/10,193,193,M-L
PRIVATE-2336,A,6,PRIVATE,1,6,8,789,Q,EXISTING,2,04/20/10,09/28/10,327,166,M-L
PRIVATE-2337,A,7,PRIVATE,1,6,8,975,Q,EXISTING,1,09/20/10,09/20/10,194,194,L
PRIVATE-2338,B,9,PRIVATE,0,9,12,2300,H,NEW,0,NA,NA,NA,NA,L
PRIVATE-2339,B,5,PRIVATE,1,1,5,690,O,EXISTING,2,05/10/10,09/23/10,385,249,M-L
PRIVATE-2340,C,5,PRIVATE,1,2,5,480,C,NEW,1,10/12/10,10/12/10,240,240,S-M
PRIVATE-2341,B,7,PRIVATE,1,6,8,691,M,EXISTING,1,10/05/10,10/05/10,251,251,M-L
PRIVATE-2342,B,6,PRIVATE,1,6,8,450,N,EXISTING,1,08/26/10,08/26/10,296,296,S-M
PRIVATE-2345,B,11,PRIVATE,0,6,8,900,O,EXISTING,0,NA,NA,NA,NA,L
PRIVATE-2346,C,11,PRIVATE,1,6,8,1360,K,EXISTING,2,09/16/10,09/30/10,178,164,L
PRIVATE-2348,A,11,PRIVATE,0,7,9,1500,O,EXISTING,0,NA,NA,NA,NA,L
PRIVATE-2349,B,7,PRIVATE,0,6,8,827,N,NEW,0,NA,NA,NA,NA,L
PRIVATE-2352,C,9,PRIVATE,1,9,12,657,Z,NEW,1,11/04/10,11/04/10,222,222,M-L
PRIVATE-2353,0,8,PRIVATE,0,0,NA,0,0,NEW,0,NA,NA,NA,NA,0
PRIVATE-2355,B,11,PRIVATE,1,7,8,500,I,EXISTING,2,10/19/10,05/18/11,241,30,S-M
PRIVATE-2356,B,6,PRIVATE,1,6,8,444,I,NEW,1,09/21/10,09/21/10,270,270,S-M
PRIVATE-2357,B,6,PRIVATE,1,1,8,810,Q,NEW,1,09/29/10,09/29/10,256,256,M-L
PRIVATE-2358,C,5,PRIVATE,1,2,4,95,L,EXISTING,1,10/21/10,10/21/10,150,150,S
PRIVATE-2359,C,11,PRIVATE,1,5,8,700,G,EXISTING,1,09/14/10,09/14/10,239,239,M-L
PRIVATE-2360,C,11,PRIVATE,1,1,8,726,I,EXISTING,1,10/07/10,10/07/10,247,247,M-L
PRIVATE-2364,C,11,PRIVATE,1,1,8,0,Z,EXISTING,2,05/04/10,08/30/10,363,245,0
PRIVATE-2365,A,6,PRIVATE,1,6,8,1149,Q,EXISTING,2,04/15/10,09/14/10,406,254,L
PRIVATE-2366,B,2,PRIVATE,1,1,12,215,H,EXISTING,1,08/25/10,08/25/10,277,277,S
PRIVATE-2368,B,11,PRIVATE,1,6,8,727,M,EXISTING,1,10/20/10,10/20/10,230,230,M-L
PRIVATE-2369,C,5,PRIVATE,1,2,6,932,N,EXISTING,2,04/13/10,08/26/10,378,243,L
PRIVATE-2370,C,3,PRIVATE,1,6,8,292,F,NEW,1,12/02/10,12/02/10,181,181,S
PRIVATE-2371,B,6,PRIVATE,1,6,8,330,J,EXISTING,1,09/02/10,09/02/10,235,235,S
PRIVATE-2372,A,6,PRIVATE,1,6,8,519,P,NEW,2,05/27/10,09/16/10,362,250,S-M
PRIVATE-2373,C,11,PRIVATE,1,6,8,534,H,EXISTING,1,09/20/10,09/20/10,273,273,S-M
PRIVATE-2374,B,6,PRIVATE,1,7,9,847,L,EXISTING,2,04/21/10,10/13/10,346,171,L
PRIVATE-2375,B,6,PRIVATE,1,7,8,1077,M,NEW,1,09/14/10,09/14/10,179,179,L
PRIVATE-2377,C,11,PRIVATE,1,6,8,487,C,NEW,1,09/01/10,09/01/10,193,193,S-M
PRIVATE-2378,B,6,PRIVATE,1,7,8,1017,P,NEW,1,09/23/10,09/23/10,261,261,L
PRIVATE-2379,A,6,PRIVATE,0,7,8,442,Q,EXISTING,0,NA,NA,NA,NA,S-M
PRIVATE-2380,B,9,PRIVATE,1,9,12,2087,O,EXISTING,2,04/28/10,09/22/10,419,272,L
PRIVATE-2381,B,11,PRIVATE,1,7,8,971,L,NEW,1,08/26/10,08/26/10,275,275,L
PRIVATE-2382,B,11,PRIVATE,0,8,9,830,M,EXISTING,0,NA,NA,NA,NA,L
PRIVATE-2383,C,9,PRIVATE,1,9,12,1785,E,EXISTING,1,10/06/10,10/06/10,243,243,L
PRIVATE-2385,B,11,PRIVATE,0,6,8,1110,M,NEW,0,NA,NA,NA,NA,L
PRIVATE-2387,A,5,PRIVATE,0,2,5,635,P,NEW,0,NA,NA,NA,NA,M-L
PRIVATE-2388,B,5,PRIVATE,1,1,6,519,Q,EXISTING,1,10/13/10,10/13/10,162,162,S-M
PRIVATE-2389,A,11,PRIVATE,1,6,8,837,L,EXISTING,1,08/30/10,08/30/10,281,281,L
PRIVATE-2390,B,6,PRIVATE,0,6,8,1130,N,EXISTING,0,NA,NA,NA,NA,L
PRIVATE-2391,C,5,PRIVATE,0,4,5,450,H,NEW,0,NA,NA,NA,NA,S-M
PRIVATE-2392,B,6,PRIVATE,1,6,8,683,O,NEW,1,11/22/10,11/22/10,145,145,M-L
PRIVATE-2393,B,5,PRIVATE,1,1,6,603,Q,NEW,1,09/29/10,09/29/10,225,225,M-L
PRIVATE-2394,C,11,PRIVATE,1,7,8,501,E,NEW,1,09/30/10,09/30/10,245,245,S-M
PRIVATE-2395,B,6,PRIVATE,1,1,8,750,O,NEW,1,11/02/10,11/02/10,160,160,M-L
PRIVATE-2396,B,11,PRIVATE,1,6,8,1486,M,NEW,2,01/19/11,02/01/11,133,120,L
PRIVATE-2397,B,11,PRIVATE,1,6,8,622,G,EXISTING,1,09/21/10,09/21/10,258,258,M-L
PRIVATE-2398,B,11,PRIVATE,1,7,8,120,N,NEW,2,03/11/10,10/04/10,459,252,S
PRIVATE-2399,B,5,PRIVATE,1,1,5,433,J,EXISTING,2,09/16/10,11/16/10,275,214,S-M
PRIVATE-2401,C,11,PRIVATE,1,6,8,629,F,EXISTING,1,01/26/11,01/26/11,131,131,M-L
PRIVATE-2402,C,11,PRIVATE,1,6,12,1003,N,EXISTING,2,05/18/10,09/09/10,336,222,L
PRIVATE-2403,B,11,PRIVATE,1,6,8,547,P,EXISTING,1,09/20/10,09/20/10,173,173,S-M
PRIVATE-2406,D,5,PRIVATE,1,3,6,500,B,NEW,1,10/15/10,10/15/10,151,151,S-M
PRIVATE-2407,A,6,PRIVATE,1,6,8,1072,Q,NEW,1,09/15/10,09/15/10,253,253,L
PRIVATE-2409,B,6,PRIVATE,1,6,8,923,Q,EXISTING,1,05/24/10,05/24/10,316,316,L
PRIVATE-2410,0,8,PRIVATE,1,0,NA,0,0,EXISTING,2,05/12/10,09/29/10,375,235,0
PRIVATE-2412,B,2,PRIVATE,1,1,12,215,H,EXISTING,1,08/25/10,08/25/10,277,277,S
PRIVATE-2413,B,11,PRIVATE,1,7,8,135,P,EXISTING,2,04/22/10,09/10/10,338,197,S
PRIVATE-2416,C,11,PRIVATE,1,6,8,1216,K,NEW,2,06/01/10,10/20/10,371,230,L
PRIVATE-2417,C,11,PRIVATE,1,6,8,525,I,NEW,1,10/13/10,10/13/10,231,231,S-M
PRIVATE-2418,B,5,PRIVATE,1,1,6,1250,Q,NEW,1,09/30/10,09/30/10,211,211,L
PRIVATE-2419,B,11,PRIVATE,1,6,8,500,J,NEW,1,09/13/10,09/13/10,244,244,S-M
PRIVATE-2420,B,11,PRIVATE,1,1,8,1424,L,NEW,1,08/25/10,08/25/10,270,270,L
PRIVATE-2421,B,9,PRIVATE,0,9,12,750,G,EXISTING,0,NA,NA,NA,NA,M-L
PRIVATE-2423,C,5,PRIVATE,1,1,5,615,L,EXISTING,1,10/13/10,10/13/10,240,240,M-L
PRIVATE-2425,C,11,PRIVATE,1,1,8,1149,M,NEW,2,04/20/10,09/15/10,355,207,L
PRIVATE-2426,B,6,PRIVATE,1,7,8,1250,Q,EXISTING,1,09/14/10,09/14/10,199,199,L
PRIVATE-2427,B,11,PRIVATE,1,6,8,835,I,NEW,2,05/19/10,09/08/10,290,178,L
PRIVATE-2428,B,11,PRIVATE,0,6,8,941,L,NEW,0,NA,NA,NA,NA,L
PRIVATE-2430,A,3,PRIVATE,0,6,8,650,Q,EXISTING,0,NA,NA,NA,NA,M-L
PRIVATE-2431,B,11,PRIVATE,1,6,8,350,I,EXISTING,1,09/21/10,09/21/10,259,259,S-M
PRIVATE-2432,D,2,PRIVATE,1,6,8,1300,A,NEW,2,05/25/10,09/09/10,378,271,L
PRIVATE-2433,C,11,PRIVATE,1,7,8,386,M,NEW,1,10/07/10,10/07/10,229,229,S-M
PRIVATE-2434,0,6,PRIVATE,1,7,12,0,O,NEW,1,08/30/10,08/30/10,188,188,0
PRIVATE-2436,C,11,PRIVATE,1,2,8,926,L,EXISTING,1,09/22/10,09/22/10,253,253,L
PRIVATE-2437,C,9,PRIVATE,1,9,12,373,G,NEW,1,10/06/10,10/06/10,189,189,S-M
PRIVATE-2439,A,9,PRIVATE,1,9,12,650,N,EXISTING,1,05/18/10,05/18/10,298,298,M-L
PRIVATE-2440,B,5,PRIVATE,0,2,5,756,P,EXISTING,0,NA,NA,NA,NA,M-L
PRIVATE-2442,B,11,PRIVATE,1,7,9,558,N,EXISTING,1,10/25/10,10/25/10,225,225,S-M
PRIVATE-2443,A,11,PRIVATE,1,5,8,653,L,EXISTING,1,09/29/10,09/29/10,182,182,M-L
PRIVATE-2444,A,7,PRIVATE,1,6,8,699,P,EXISTING,2,06/01/10,09/21/10,321,209,M-L
PRIVATE-2445,B,11,PRIVATE,1,6,8,700,N,EXISTING,2,03/24/10,09/02/10,445,283,M-L
PRIVATE-2446,B,11,PRIVATE,1,6,8,200,O,EXISTING,1,09/27/10,09/27/10,230,230,S
PRIVATE-2448,C,11,PRIVATE,1,7,8,731,I,NEW,1,09/15/10,09/15/10,265,265,M-L
PRIVATE-2449,C,11,PRIVATE,1,7,8,525,K,EXISTING,1,10/27/10,10/27/10,222,222,S-M
